language_id,value,suggestion
1,પેંડો,pe¯.Îo
1,પેંતરો,p ~´t.ro
1,પૈડું,pi.Îu~
1,પૈસાદાર,pi.sa.dar
1,પૈસો,pi.so
1,પોક,pok
1,પોકળ,po.kÆ
1,પોકાર,po.kar
1,પોચું,po.cu~
1,પોટલી,poˇ.li
1,પોઠ,poˇ˙
1,પોઢવું,poÎ˙.vu~
1,પોણું,po.¯u~
1,પોણોસો,po.¯o.so/ <po.¯o.so>  adj.  3
1,પોત,pot
1,પોતું,po.tu~
1,પોતે,po.te
1,પોથી,po.t˙i
1,પોદળો,pod.Æo
1,પોપચું,pop.cu~
1,પોપટ,po.pˇ
1,પોપડો,pop.Îo
1,પોયણું,poj.¯u~
1,પોલાદ,po.lad
1,પોલું,po.lu~
1,પોશાક,po.ßak
1,પોષ,poß
1,પોષક,po.ßk
1,પોષણ,po.ß¯
1,પોળ,poÆ
1,પોંક,pø~k
1,પોંખવું,pø~k˙.vu~
1,પૌત્ર,put.r
1,પૌત્રી,put.ri
1,પૌરાણિક,pu.ra.¯ik
1,પૌષ્ટિક,puß.ˇik
1,પૌઆ,pu.a
1,પ્રકટ,k4 /pr.kˇ
1,પ્રકરણ,kr8 /prk.r¯
1,પ્રકાર,kar /pr.kar
1,પ્રકાશ,ka= /pr.kaß
1,પ્રકાશવું,ka=vu& /pr.kaß.vu~
1,પ્રકૃતિ,k<it /pr.kru.ti
1,પ્રકોપ,kop /pr.kop
1,પ્રક્રીયા,k/Iya /pr.kri.ja
1,પ્રખ્યાત,~yat /prk˙.jat
1,પ્રગટવું,g4vu& /pr.gˇ.vu~
1,પ્રગતિ,git /pr.g.ti
1,પ્રચલિત,cilt /pr.c.lit
1,પ્રચંડ,c&6 /pr.c¯.Î
1,પ્રચાર,car /pr.car
1,પ્રચુર,cur /pr.cur
1,પ્રચ્છન્ન,C2Nn /pr.c˙nn
1,પ્રજનન,jnn /pr.Ô.nn
1,પ્રજળવું,jXvu& /pr.ÔÆ.vu~
1,પ્રજા,ja /pr.Ôa
1,પ્રજાસત્તાક,jas]aak /pr.Ôa.st.tak
1,પ્રણામ,8am /pr.¯am
1,પ્રણાલી,8alI /pr.¯a.li
1,પ્રણાલીકા,8alIka /pr.¯a.li.ka
1,પ્રણેતા,8eta /pr.¯e.ta
1,પ્રત,t /prt
1,પ્રતિ,it /pr.ti
1,પ્રતિકાર,itkar /pr.ti.kar
1,પ્રતિકાવ્ય,itkaVy /pr.ti.kav.j
1,પ્રતિકૂળ,itkUX /pr.ti.kuÆ
1,પ્રતિક્રિયા,itik/ya /pr.ti.kri.ja
1,પ્રતિઘોષ,it3oq /pr.ti.g˙oß
1,પ્રતિજ્ઞા,it}aa /pr.tig.na
1,પ્રતિધ્વનિ,it)vin /pr.ti.d˙v.ni
1,પ્રતિનિધિ,itini0 /pr.ti.ni.d˙i
1,પ્રતિપક્ષ,itpx /pr.ti.pk.ß
1,પ્રતિબંધ,itb&0 /pr.ti.bn.d˙
1,પ્રતિબિંબ,itib&b /pr.ti.bim.b
1,પ્રતિભા,it-a /pr.ti.b˙a
1,પ્રતિરોધ,itro0 /pr.ti.rod˙
1,પ્રતિવાદ,itvad /pr.ti.vad
1,પ્રતિષ્ઠા,itQ5a /pr.tiß.ˇ˙a
1,પ્રતિસ્પર્ધી,itSp0IR /pr.ti.spr.d˙i
1,પ્રતિહાર,ithar /pr.ti.har
1,પ્રતીક,tIk /pr.tik
1,પ્રતીક્ષા,tIxa /pr.tik.ßa
1,પ્રતીતિ,tIit /pr.ti.ti
1,પ્રત્યક્ષ,Tyx /pr.tjk.ß
1,પ્રત્યય,Tyy /pr.tj.j
1,પ્રત્યંચ્યા,Ty&Cya /pr.tjn.ca
1,પ્રત્યાગમન,Tyagmn /prt.ja.g.mn
1,પ્રત્યુત્તર,Tyu]ar /prt.u.ttr
1,પ્રત્યે,Tye /prt.je
1,પ્રત્યેક,Tyek /prt.jek
1,પ્રથમ,9m /pr.t˙m
1,પ્રથમા,9ma /pr.t˙.ma
1,પ્રથા,9a /pr.t˙a
1,પ્રદક્ષિણા,dix8a /pr.dk.ßi.¯a
1,પ્રદર્શક,d=Rk /pr.dr.ßk
1,પ્રદર્શન,d=Rn /pr.dr.ßn
1,પ્રદાન,dan /pr.dan
1,પ્રદેશ,de= /pr.deß
1,પ્રદોષ,doq /pr.doß
1,પ્રધાન,0an /pr.d˙n
1,પ્રપંચ,p&c /pr.pµc
1,પ્રબળ,bX /pr.bÆ
1,પ્રભાત,-at /pr.b˙at
1,પ્રભાતિયું,-aityu& /pr.b˙a.ti.ju~
1,પ્રભાવ,-av /pr.b˙av
1,પ્રભુ,-u /pr.b˙u
1,પ્રભુત્ત્વ,-u]v /pr.b˙ut.v
1,પ્રમત્ત,m]a /pr.mt.t
1,પ્રમાણ,ma8 /pr.ma¯
1,પ્રમાણભૂત,ma8-Ut /pr.ma¯.b˙ut
1,પ્રમાણિક,mai8k /pr.ma.¯ik
1,પ્રમાદ,mad /pr.mad
1,પ્રમુખ,mu` /pr.muk˙
1,પ્રમેય,mey /pr.me.j
1,પ્રયત્ન,yTn /pr.jt.n
1,પ્રયાણ,ya8 /pr.ja¯
1,પ્રયાસ,yas /pr.jas
1,પ્રયોગ,yog /pr.jog
1,પ્રયોજક,yojk /pr.jo.Ôk
1,પ્રલય,ly /pr.lj
1,પ્રલાપ,lap /pr.lap
1,પ્રલોભન,lo-n /pr.lo.b˙n
1,પ્રવચન,vcn /pr.v.cn
1,પ્રવાહ,vah /pre.vah
1,પ્રવાહી,vahI /pr.va.hi
1,પ્રવીણ,vI8 /pr.vi¯
1,પ્રવૃત્તિ,v<i]a /pr.vrut.ti
1,પ્રવેશ,ve= /pr.veß
1,પ્રવેશક,ve=k /pr.ve.ßk
1,પ્રવેશિકા,vei=ka /pr.ve.ßi.ka
1,પ્રશસ્તિ,=iSt /pr.ßs.ti
1,પ્રસંશક,s&=k /pr.ßm.ßk
1,પ્રસંશા,s&=a /pr.ßm.ßa
1,પ્રશ્ન,½ /prß.n
1,પ્રશ્નપત્ર,½p{a /prß.n.pt.r
1,પ્રસન્ન,sNn /pr.sn.n
1,પ્રસરવું,srvu& /pr.sr.vu~
1,પ્રસંગ,s&g /pr.s˜g
1,પ્રસાદ,sad /pr.sad
1,પ્રસાદી,sadI /pr.sa.di
1,પ્રસાધન,sa0n /pr.sa.d˙n
1,પ્રસાર,sar /pr.sar
1,પ્રસિધ્ધ,is)0 /pr.sid˙.d˙
1,પ્રસ્તાવ,Stav /prs.tav
1,પ્રસ્થાન,S9an /prs.t˙an
1,પ્રહસન,hsn /pr.h.sn
1,પ્રહાર,har /pr.har
1,પ્રાચીન,acIn /pra.cin
1,પ્રાણ,a8 /pr¯
1,પ્રાણી,a8I /pra.¯i
1,પ્રાથમિક,a9imk /prat˙.mik
1,પ્રાદેશિક,adei=k /pra.de.ßik
1,પ્રાધાન્ય,a0aNy /pra.d˙an.j
1,પ્રાધ્યાપક,a)yapk /pra.d˙ja.pk
1,પ્રાયશ્ચિત,ayi¾t /pra.jß.cit
1,પ્રાયોગિક,ayoigk /pra.jo.gik
1,પ્રારબ્ધ,arB0 /pra.rb.d˙
1,પ્રાસ,as /pras
1,પ્રાસંગિક,as&igk /pra.sm.gik
1,પ્રાંત,a&t /prant
1,પ્રિય,y /pri.j
1,પ્રીત,It /prit
1,પ્રેક્ષક,exk /prek.ßk
1,પ્રેત,et /pret
1,પ્રેમ,em /prem
1,પ્રેરક,erk /pre.rk
1,પ્રેરણા,er8a /pre.r.¯a
1,પ્રેરવું,ervu& /prer.vu~
1,પ્રોત્સાહન,oTsahn /prot.sa.hn
1,પ્રૌઢ,O7 /pruÎ˙
1,ફકરો,p˙k.ro
1,ફકીર,p˙.kir
1,ફકીરી,p˙.ki.ri
1,ફકત,p˙k.t
1,ફગાવવું,p˙.gav.vu~
1,ફજેતી,p˙.Ôe.ti
1,ફટ,p˙ˇ
1,ફટકડી,p˙.ˇk.Îi
1,ફટકવું,p˙.ˇk.vu~
1,ફટકારવું,p˙ˇ.kar.vu~
1,ફટકીયું,p˙.ˇk.(i).ju~
1,ફટકો,p˙ˇ.ko
1,ફટાકડો,p˙.ˇak.Îo
1,ફટાણું,p˙.ˇa.¯u~
1,ફડક,p˙.Îk
1,ફડકો,p˙Î.ko
1,ફડચો,p˙Î.co
1,ફટાફટ,p˙.ˇa.p˙ˇ
1,ફણગો,p˙¯.go
1,ફણસ,p˙.¯s
1,ફણસી,p˙¯.si
1,ફતવો,p˙t.vo
1,ફતેહ,p˙.teh
1,ફફળતું,p˙.p˙Æ.tu~
1,ફરક,p˙.rk
1,ફરકવું,p˙.rk.vu~
1,ફરજ,p˙.rÔ
1,ફરજિયાત,p˙r.Ôi.jat
1,ફરતારામ,p˙r.ta.ram
1,ફરતું,p˙r.tu~
1,ફરફરિયું,p˙r.p˙r.(i).ju~
1,ફરમાન,p˙r.man
1,ફરવું,p˙r.vu~
1,ફરસાણ,p˙r.sa¯
1,ફરાક,p˙.rak
1,ફરાળ,p˙.raÆ
1,ફરિયાદ,p˙.ri.jad
1,ફરિયાદી,p˙.ri.ja.di
1,ફરી,p˙.ri
1,ફલાણું,p˙.la.¯u~
1,ફલાહાર,p˙.la.har
1,ફસકવું,p˙.sk.vu~
1,ફસાવું,p˙.sa.vu~
1,ફળ,p˙Æ
1,ફળદાયક,p˙Æ.da.jk
1,ફળવું,p˙Æ.vu~
1,ફળાઉ,p˙.Æa.u~
1,ફળિયું,p˙.Æi.ju~
1,ફંગોળવું,p˙˜.goÆ.vu~
1,ફંટાવું,p˙¯.ˇa.vu~
1,ફંડ,p˙nÎ
1,ફંફોસવું,p˙m.p˙os.vu~
1,ફાકવું,p˙k.vu~
1,ફાકી,p˙a.ki
1,ફાકો,p˙a.ko
1,ફાગણ,p˙a.g¯
1,ફાચર,p˙a.cr
1,ફાજલ,p˙a.Ôl
1,ફાટ,p˙aˇ
1,ફાટક,p˙a.ˇk
1,ફાટફૂટ,p˙aˇ.p˙uˇ
1,ફાટવું,p˙aˇ.vu~
1,ફાડ,p˙aÎ
1,ફાતડો,p˙at.Îo
1,ફાનસ,p˙a.ns
1,ફાયદાકારક,p˙a.j.da.ka.rk
1,ફાયદો,p˙aj.do
1,ફારગતી,p˙ar.g.ti
1,ફારસ,p˙a.rs
1,ફાલ,p˙al
1,ફાલતું,p˙al.tu~
1,ફાલવું,p˙al.vu~
1,ફાવટ,p˙a.vˇ
1,ફાવવું,p˙av.vu~
1,ફાળવણી,p˙a.Æv.¯i
1,ફાળિયું,p˙a.Æi.ju~
1,ફાળો,p˙a.Æo
1,ફાંકડું,p˙a~k.Îu~
1,ફાંકો,p˙a~.ko
1,ફાંટો,p˙a~.ˇo
1,ફાંદ,p˙a
1,ફાંફાં,p˙a~.p˙a~
1,ફાંસ,p˙a~s
1,ફાંસી,p˙a~.si
1,ફાંસીગર,p˙a~.si.gr
1,ફાંસો,p˙a~.so
1,ફિકર,p˙i.kr
1,ફિકકું,p˙ik.ku~
1,ફિટકાર,p˙iˇ.kar
1,ફિલસૂફ,p˙il.sup˙
1,ફિલસૂફી,p˙il.su.p˙i
1,ફીણ,p˙i¯
1,ફીણવું,p˙i¯.vu~
1,ફીફું,p˙i.p˙u~
1,ફુગાવો,p˙u.ga.vo
1,ફુત્કારવું,p˙ut.kar.vu~
1,ફુદીનો,p˙u.di.no
1,ફુરસદ,p˙ur.sd
1,ફુલેકું,p˙u.le.ku~
1,ફુવારો,p˙u.va.ro
1,ફૂગ,p˙ug
1,ફૂગવું,p˙ug.vu~
1,ફૂટવું,p˙ut.vu~
1,ફૂદું,p˙u.du~
1,ફૂમતું,p˙um.tu~
1,ફૂલ,p˙ul
1,ફૂલણજી,p˙u.l¯.Ôi
1,ફૂલફટાક,p˙ul.p˙.ˇak
1,ફૂલવવું,p˙u.lv.vu~
1,ફૂલવું,p˙ul.vu~
1,ફૂંક,p˙u~k
1,ફૂંકવું,p˙u~k.vu~
1,ફેણ,p˙e¯
1,ફેફસું,p˙ep˙.su~
1,ફેર,p˙er
1,ફેરીયો,p˙e.ri.jo
1,ફેરી,p˙e.ri
1,ફેરો,p˙e.ro
1,ફેલાવું,p˙e.la.vu~
1,ફેલાવો,p˙e.la.vo
1,ફેંકવું,p˙´~k.vu~
1,ફેંટો,p˙ ~´.ˇo
1,ફેંદવું,p˙´~d.vu~
1,ફેંસલો,p˙ ~´s.lo
1,ફોઈ,p˙oi
1,ફોક,p˙ok
1,ફોજ,p˙oÔ
1,ફોડવું,p˙oÎ.vu~
1,ફોતરી,p˙ot.ri
1,ફોરું,p˙o.ru~
1,ફોલવું,p˙ol.vu~
1,ફોલ્લી,p˙ol.li
1,ફોસલાવવું,p˙os.lav.vu~
1,બક બક,bk bk
1,બકરી,bk.ri
1,બકરું,bk.ru~
1,બકરો,bk.ro
1,બકવું,bk.vu~
1,બક્ષિસ,bk.ßiß
1,બખતર,bk˙.tr
1,બખિયો,b.k˙i.jo
1,બખેડો,b.k˙e.Îo
1,બખોલ,b.k˙ol
1,બગડવું,b.gÎ.vu~
1,બગડો,bg.Îo
1,બગલ,b.gl
1,બગાડ,b.gaÎ
1,બગાડવું,b.gaÎ.vu~
1,બગાસું,b.ga.su~
1,બગીચો,b.gi.co
1,બચકું,bc.ku~
1,બચત,b.ct
1,બચપણ,bc.p¯
1,બચવું,bc.vu~
1,બચાવ,b.cav
1,બચ્ચું,bc.cu~
1,બજાર,b.Ôar
1,બઝાડવું,b.Ô˙aÎ.vu~
1,બટાકો,b.ˇa.ko
1,બડબડવું,bÎ.bÎ.vu~
1,બડાઈ,b.Îai
1,બડાશ,b.Îaß
1,બણગું,b¯.gu~
1,બતક,b.tk
1,બતાવવું,b.tav.vu~
1,બત્તી,bt.ti
1,બત્રીસ,bt.ris
1,બદન,b.dn
1,બદનક્ષી,bd.nk.ßi
1,બદનામ,bd.nam
1,બદબુ,bd.bu
1,બદમાશ,bd.maß
1,બદલો,bd.lo
1,બદસૂરત,bd.su.rt
1,બદામ,b.dam
1,બદી,b.di
1,બધું,b.d˙u~
1,બનવું,bn.vu~
1,બનાવ,b.nav
1,બનાવટ,b.na.vˇ
1,બનેવી,b.ne.vi
1,બન્ને,bn.ne
1,બપોર,b.por
1,બફારો,b.p˙a.ro
1,બબૂચક,b.bu.ck
1,બમણું,bm.¯u~
1,બયાન,b.jan
1,બરકત,br.kt
1,બરછટ,br.c˙ˇ
1,બરડો,br.Îo
1,બરણી,br.¯i
1,બરફ,b.rp˙
1,બરફી,br.p˙i
1,બરબાદ,br.bad
1,બરાબર,b.ra.br
1,બરોબર,b.ro.br
1,બરોળ,b.roÆ
1,બલકે,bl.ke
1,બલા,b.la
1,બલિ,b.li
1,બસ,bs
1,બહાદૂર,b.ha.dur
1,બહાનું,b.ha.nu~
1,બહાર,b.har
1,બહિષ્કાર,b.hiß.kar
1,બહુ,b.hu~
1,બહુચરા,b.hu.c.ra
1,બહુમતિ,b.hu.m.ti
1,બહુરૂપી,b.hu.ru.pi
1,બહુંવચન,b.hu~.v.cn
1,બહેન,b.hen
1,બહેરું,b.he.ru~
1,બહેરાશ,b.he.raß
1,બળ,bÆ
1,બળતણ,bÆ.t¯
1,બળતરા,b..t.ra
1,બળદ,b.Æd
1,બળવાખોર,bÆ.va.k˙or
1,બળવું,bÆ.vu~
1,બળવો,bÆ.vo
1,બળાત્કાર,b.Æat.kar
1,બળિયા,b.Æi.ja
1,બળિયું,b.Æi.ju~
1,બળેવ,b.Æev
1,બંગડી,b˜.gÎi
1,બંડી,b˜.Îi
1,બંદર,bn.dr
1,બંદૂક,bn.duk
1,બંદૂકડી,bn.duk.Îi
1,બંદોબસ્ત,bn.do.bs.t
1,બંધ,bn.d˙
1,બંધન,bn.d˙n
1,બંધબેસતું,bnd˙.bes.tu~
1,બંધબેસવું,bnd˙.bes.vu~
1,બંધારણ,bn.d˙a.r¯
1,બંધારણીય,bn.d˙a.r.¯ij
1,બંધિયાર,bn.d˙i.jar
1,બંધી,bn.d˙i
1,બંધુ,bn.d˙u
1,બંબાખાનું,bm.ba.k˙a.nu~
1,બંબાવાળો,bm.ba.va.Æo
1,બંબો,bm.bo
1,બંસરી,bns.ri
1,બંસી,bns.ri
1,બા,ba
1,બાઈ,ba.i
1,બાકી,ba.ki
1,બાખડવું,ba.k˙Î.vu~
1,બાગ,bag
1,બાઘું,ba.g˙u~
1,બાજ,baÔ
1,બાજઠ,ba.Ôˇ˙
1,બાજરી,baÔ.ri
1,બાજી,ba.Ôi
1,બાજીગર,ba.Ôi.gr
1,બાઝવું,ba.Ô˙.vu~
1,બાટલી,baˇ.li
1,બાણ,ba¯
1,બાણાવળી,ba.¯a.v.Æi
1,બાતલ,ba.tl
1,બાપ,bap
1,બાપડું,bap.Îu~
1,બાપદાદા,bap.da.da
1,બાફવું,bap˙.vu~
1,બાબત,ba.bt
1,બાબાગાડી,ba.ba.ga.Îi
1,બાબો,ba.bo
1,બાર,bar
1,બારણું,bar.¯u~
1,બારમું,bar.mu~
1,બારશ,ba.rß
1,બારસ,ba.rs
1,બારસાખ,bar.sak˙
1,બારાખડી,ba.ra.k˙.Îi
1,બારાક્ષરી,ba.ra.kß.ri
1,બારી,ba.ri
1,બારું,ba.ru~
1,બારૈયા,ba.ri.ja
1,બારોટ,ba.roˇ
1,બારોબાર,ba.ro.bar
1,બાલદી,bal.di
1,બાવડું,bav.Îu~
1,બાવન,ba.vn
1,બાવલું,bav.lu~
1,બાવળ,ba.vÆ
1,બાવી,ba.vi
1,બાવીસ,ba.vis
1,બાવું,ba.vu~
1,બાવો,ba.vo
1,બાસઠ,ba.sˇ˙
1,બાસમતી,bas.m.ti
1,બાસૂદી,ba.su.di
1,બાહોશ,ba.hoß
1,બાળક,ba.k
1,બાળપણ,baÆ.p¯
1,બાળપોથી,baÆ.po.t˙i
1,બાળબોધ,baÆ.bod˙
1,બાળમંદિર,baÆ.mn.dir
1,બાળલગ્ન,baÆ.lg.n
1,બાળવું,baÆ.vu~
1,બાંકડો,ba~k.Îo
1,બાંધવું,ba~d˙.vu~
1,બાંધો,ba~.d˙o
1,બાંય,ba~j
1,બાંયધરી,ba~j.d˙.ri
1,બિચારું,bi.ca.ru~
1,બિછાનું,bi.c˙a.nu~
1,બીછાવવું,bi.c˙av.vu~
1,બિનઅનુભવી,bin..nu.b˙.vi
1,બિનજરૂરી,bin.Ô.ru.ri
1,બિનશરતી,bin.ßr.ti
1,બિલકુલ,bil.kul
1,બિલાડી,bi.la.Îi
1,બિલાડો,bi.la.Îo
1,બિલ્લો,bil.lo
1,બિવડાવવું,biv.Îav.vu~
1,બિહામણું,bi.ha.m¯u~
1,બિંદી,bin.di
1,બિંદુ,bin.du
1,બિંબ,bimb
1,બી,bi
1,બીક,bik
1,બીચારું,bi.ca.ru~
1,બીજ,biÔ
1,બીજવર,biÔ.vr
1,બીજું,bi.Ôu~
1,બીડવું,biÎ.vu~
1,બીડી,bi.Îi
1,બીના,bi.na
1,બીબી,bi.bi
1,બીબું,bi.bu~
1,બીભત્સ,bi.b˙t.s
1,બીમાર,bi.mar
1,બીમારી,bi.ma.ri
1,બીવું,bi.vu~
1,બુઠ્‌ઠું,buˇ˙.ˇ˙u~
1,બુડથલ,buŒ.t˙l
1,બુડવું,buÎ.vu~
1,બુધ્ધિ,bud˙.d˙i
1,બુધવાર,bud˙.var
1,બુમરાણ,bum.ra¯
1,બુરખો,bur.k˙o
1,બુલબુલ,bul.bul
1,બુલંદ,bu.lnd
1,બુંદ,bund
1,બૂ,bu:
1,બૂચ,buc
1,બૂચું,bu.cu~
1,બૂટ,buˇ
1,બૂમ,bum
1,બૂમલું,bum.lu~
1,બે,be
1,બેઆબરૂ,be.ab.ru
1,બેઈમાન,be.i.man
1,બેઉ,beu
1,બેકી,be.ki
1,બેખ બર,be.k˙.br
1,બેગમ,be.gm
1,બેચેન,be.cen
1,બેચેની,be.ce.ni
1,બેટ,beˇ
1,બેટી,be.ˇi
1,બેટો,be.ˇo
1,બેઠક,be.ˇ˙k
1,બેઠાડું,be.ˇ˙a.Îu~
1,બેડી,be.Îi
1,બેડું,be.Îu~
1,બેડોળ,be.ÎoÆ
1,બેઢંગું,be.Î˙˜.gu~
1,બેતાળાં,be.ta.Æa~
1,બેતાળીસ,be.ta.Æis
1,બેદરકાર,be.dr.kar
1,બેધડક,be.d˙.Îk
1,બેધારું,be.d˙a.ru~
1,બેધ્યાન,be.d˙jan
1,બેનમૂન,ben.mun
1,બેપગું,be.p.gu~
1,બેબાકળું,be.bak.Æu~
1,બેભાન,be.b˙an
1,બેરોજગાર,be.roÔ.gar
1,બેલડી,bel.Îi
1,બેવકૂફ,bev.kup˙
1,બેવડ,be.vÎ
1,બેશક,be.ßk
1,બેશરમ,be.ß.rm
1,બેશુધ્ધ,be.ßudd˙
1,બેશુમાર,beßu.mar
1,બેસણું,bes.¯u~
1,બેસવું,bes.vu~
1,બેસ્વાદ,be.svad
1,બેહાલ,be.hal
1,બેહૂદી,be.hu.di
1,બૈરી,bi.ri
1,બોખું,bo.k˙u~
1,બોગદું,bog.du~
1,બોચી,bo.ci
1,બોજ,boÔ
1,બોડવું,boÎ.vu~
1,બોડું,bo.Îu~
1,બોણી,bo.¯i
1,બોદું,bo.du~
1,બોધ,bod˙
1,બોર,bor
1,બોલ,bol
1,બોલવું,bol.vu~
1,બોલાચાલી,bo.la.ca.li
1,બોલી,bo.li
1,બોવું,bo.vu~
1,બોળવું,boÆ.vu~
1,બ્યાશી,bja.ßi
1,બ્રાણ,a−8 /brah.m¯
1,ભકત,b˙k.t
1,ભકતાણી,b˙k.ta.¯i
1,ભકિત,b˙k.ti
1,ભગત,b˙.gt
1,ભગતાણી,b˙g.ta.¯i
1,ભગવતી,bg.v.ti
1,ભગવાન,b+g.van
1,ભગવું,b˙g.vu~
1,ભગિની,b.gi.ni
1,ભગીરથ,b.gi.rt˙
1,ભગ્ન,b˙g.n
1,ભચડવું,b˙.cÎ.vu~
1,ભજન,b˙.Ôn
1,ભજવવું,b˙.Ôv.vu~
1,ભજવું,b˙Ô.vu~
1,ભજિયું,b˙.Ôi.ju~
1,ભટકવું,b˙.ˇk.vu~
1,ભટકાવું,b˙ˇ.ka.vu~
1,ભટૂરિયું,b˙.tu.ri.ju~
1,ભટ્‌ટ,bhˇ.ˇ
1,ભઠિયારખાનું,b˙.ˇ˙i.jar.kha.nu~
1,ભઠ્‌ઠી,b˙ˇ˙.ˇ˙i
1,ભડ,b˙Î
1,ભડવીર,b˙Î.vir
1,ભડકી,b˙Î.ki
1,ભડકો,b˙Î.ko
1,ભડાકો,b˙.Îa.ko
1,ભણકાર,b˙¯.kar
1,ભણતર,b˙¯.tr
1,ભણવું,b˙¯.vu~
1,ભણી,b˙.¯i
1,ભત્રીજી,b˙t.ri.Ôi
1,ભદ્ર,b˙d.r
1,ભપકો,b˙p.ko
1,ભભક,b˙.b˙k
1,ભરાવવું,b˙b˙.rav.vu~
1,ભભૂકવું,b˙.b˙uk.vu~
1,ભભૂત,b˙.b˙ut
1,ભભૂતી,b˙.b˙u.ti
1,ભમરી,b˙m.ri
1,ભમરો,b˙m.ro
1,ભમવું,b˙m.vu~
1,ભમ્મર,b˙m.mr
1,ભયંકર,b˙.jan.kr
1,ભયાનક,b˙.ja.nk
1,ભરડવું,b˙.rÎ.vu~
1,ભરત,b˙.rt
1,ભરતગૂંથણ,b˙.rt gu~.t˙¯
1,ભરતી,b˙r.ti
1,ભરપૂર,b˙r.pur
1,ભરભાંખ ળું,b˙r.b˙a~k˙.Æu~
1,ભરમ,b˙.rm
1,ભરમાવું,b˙r.ma.vu~
1,ભરવવું,b˙.rv.vu~
1,ભરવાડ,b˙r.vaÎ
1,ભરવું,b˙r.vu~
1,ભરાઉ,b˙.ra.u
1,ભરોસાપાત્ર,b˙.ro.sa.pat.r
1,ભરોસો,b˙.ro.so
1,ભર્યુંભાદર્યું,b˙.rju~.b˙ad.rju~
1,ભલમનસાઈ,b˙l.mn.sai
1,ભલાઈ,b˙.la.i
1,ભલામણ,b˙.la.m¯
1,ભલું,b˙.lu~
1,ભલે,b˙le
1,ભવ,b˙v
1,ભવન,b˙.vn
1,ભવાઈ,b˙.va.i
1,ભવાડો,b˙.va.Îo
1,ભવાની,b˙.va.ni
1,ભવાયો,b˙.va.jo
1,ભવિષ્ય,b˙.viß.j
1,ભવું,b˙.vu~
1,ભવોભવ,b˙.vo.b˙v
1,ભવ્ય,b˙.vj
1,ભસવું,b˙s.vu~
1,ભળતું,b˙Æ.tu~
1,ભળવું,b˙Æ.vu~
1,ભંગાણ,b˙˜.ga¯
1,ભંગાર,b˙˜.gar
1,ભંડાર,b˙¯.Îar
1,ભંડારો,b˙¯.Îa.ro
1,ભંડોળ,b˙¯.Îo
1,ભંભેરવું,b˙m.b˙er.vu~
1,ભા,b˙a
1,ભાઈ,b˙a.i
1,ભાઈચારો,b˙a.i.ca.ro
1,ભાઈબંધી,b˙a.i.bn.di
1,ભાઈભાંડુ,b˙a.i.b˙a~¯.Îu
1,ભાખરી,b˙ak˙.ri
1,ભાગ,b˙ag
1,ભાગવું,b˙ag.vu~
1,ભાગાકાર,b˙a.ga.kar
1,ભાગીદાર,b˙a.gi.dar
1,ભાગીદારી,b˙a.gi.da.ri
1,ભાગોળ,b˙a.goÆ
1,ભાગ્ય,b˙ag.j
1,ભાગ્યુંતૂટયું,b˙a.gju~.tu.ˇju~
1,ભાગ્યે,b˙ag.je
1,ભાજી,b˙a.Ôi
1,ભાજીમૂળા,b˙a.Ôi.mu.Æa
1,ભાટ,b˙aˇ
1,ભાટાઈ,b˙a.ˇa.i
1,ભાટિયો,b˙a.ˇi.jo
1,ભાડું,b˙a.Îu~
1,ભાડૂત,b˙a.Îut
1,ભાણાવ્યવહાર,b˙a.¯a.vjv.har
1,ભાણિયો,b˙a.¯i.jo
1,ભાણી,b˙a.¯i
1,ભાણું,b˙a.¯u~
1,ભાણેજ,b˙a.¯eÔ
1,ભાણો,b˙a.¯o
1,ભાત,b˙at
1,ભાદરવો,b˙a.dr.vo
1,ભાન,b˙an
1,ભાભી,b˙a.b˙i
1,ભાર,b˙ar
1,ભારણ,b˙a.r¯
1,ભારત,b˙a.rt
1,ભારતીય,b˙ar.ti.j
1,ભારે,b˙a.re
1,ભારો,b˙a.ro
1,ભાલોડું,b˙a.lo.Îu~
1,ભાવ,b˙av
1,ભાવના,b˙av.na
1,ભાવવું,b˙av.vu~
1,ભાવાર્થ,b˙a.var.t˙
1,ભાવિ,b˙a.vi
1,ભાવિક,b˙a.vik
1,ભાષણ,b˙a.ß¯
1,ભાષા,b˙a.ßa
1,ભાષાંતર,b˙a.ßa~n.tr
1,ભાષાંતરકાર,b˙a.ßa~n.tr.kar
1,ભાષ્ય,b˙aß.j
1,ભાસ,b˙as
1,ભાળ,b˙aÆ
1,ભાળવું,b˙aÆ.vu~
1,ભાંગ,b˙a~˜.g
1,ભાંગફોડ,b˙a~g.p˙oÎ
1,ભાંગરો,b˙a~˜g.ro
1,ભાંગવું,b˙a~g.vu~
1,ભાંજગડ,b˙a~Ô.gÎ
1,ભાંજગડીયું,b˙a~Ô.g.Îi.ju~
1,ભાંડવું,b˙a~¯Î.vu~
1,ભાંભરવું,b˙a~.b˙r.vu~
1,ભિખારણ,b˙i.k˙a.r¯
1,ભિખારી,b˙i.k˙a.ri
1,ભિન્ન,b˙in.n
1,ભીખ,b˙ik˙
1,ભીડ,b˙iÎ
1,ભીડવું,b˙iÎ.vu~
1,ભીતર,b˙i.tr
1,ભીનાશ,b˙i.naß
1,ભીનું,b˙i.nu~
1,ભીલ,b˙il
1,ભીંગડું,b˙i~g.Îu~
